elementGlobalId,uniqueId,nsxUrl,elcode,scientificName,formattedScientificName,primaryCommonName,primaryCommonNameLanguage,roundedGRank,lastModified,classificationStatus,gRank,roundedGrank_2015,phylum,taxorder,taxclass,family,genus,informalTaxonomy
119540,ELEMENT_GLOBAL.2.119540,/Taxon/ELEMENT_GLOBAL.2.119540/Caecidotea_cyrtorhynchus,ICMAL01600,Caecidotea cyrtorhynchus,<i>Caecidotea cyrtorhynchus</i>,a cave obligate isopod,EN,G1,2022-02-05T01:53:20.978114Z,Standard,G1,G1,Arthropoda,Isopoda,Malacostraca,Asellidae,Caecidotea,"Animals - Crayfish, Shrimp, & Other Crustaceans - Isopods"
107958,ELEMENT_GLOBAL.2.107958,/Taxon/ELEMENT_GLOBAL.2.107958/Uncinocythere_warreni,ICOST10040,Uncinocythere warreni,<i>Uncinocythere warreni</i>,a cave obligate shrimp,EN,G1,2022-02-05T01:00:06.757969Z,Standard,G1,G1,Arthropoda,Podocopida,Ostracoda,Entocytheridae,Uncinocythere,"Animals - Crayfish, Shrimp, & Other Crustaceans - Other Crustaceans"
108553,ELEMENT_GLOBAL.2.108553,/Taxon/ELEMENT_GLOBAL.2.108553/Pseudanophthalmus_fastigatus,IICOL4E120,Pseudanophthalmus fastigatus,<i>Pseudanophthalmus fastigatus</i>,Tapered Cave Beetle,EN,G1,2022-02-05T01:03:04.085568Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Carabidae,Pseudanophthalmus,Animals - Insects - Beetles - Ground Beetles
108404,ELEMENT_GLOBAL.2.108404,/Taxon/ELEMENT_GLOBAL.2.108404/Pseudanophthalmus_georgiae,IICOL4E130,Pseudanophthalmus georgiae,<i>Pseudanophthalmus georgiae</i>,Georgian Cave Beetle,EN,G1,2022-02-05T01:02:20.226584Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Carabidae,Pseudanophthalmus,Animals - Insects - Beetles - Ground Beetles
116964,ELEMENT_GLOBAL.2.116964,/Taxon/ELEMENT_GLOBAL.2.116964/Alloblackburneus_fordi,IICOL12370,Alloblackburneus fordi,<i>Alloblackburneus fordi</i>,Ford's Aphodius Scarab Beetle,EN,G2,2022-02-05T01:40:34.305189Z,Standard,G1G3,G2,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Alloblackburneus,Animals - Insects - Beetles - Other Beetles
110818,ELEMENT_GLOBAL.2.110818,/Taxon/ELEMENT_GLOBAL.2.110818/Ptomaphagus_fiskei,IICOLA7100,Ptomaphagus fiskei,<i>Ptomaphagus fiskei</i>,a cave obligate beetle,EN,G1,2022-02-05T01:13:15.429617Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Leiodidae,Ptomaphagus,Animals - Insects - Beetles - Other Beetles
109994,ELEMENT_GLOBAL.2.109994,/Taxon/ELEMENT_GLOBAL.2.109994/Ptomaphagus_whiteselli,IICOLA7210,Ptomaphagus whiteselli,<i>Ptomaphagus whiteselli</i>,a cave obligate beetle,EN,G2,2022-02-05T01:09:48.054058Z,Standard,G2G3,G2,Arthropoda,Coleoptera,Insecta,Leiodidae,Ptomaphagus,Animals - Insects - Beetles - Other Beetles
111709,ELEMENT_GLOBAL.2.111709,/Taxon/ELEMENT_GLOBAL.2.111709/Fernaldella_georgiana,IILEU0F030,Fernaldella georgiana,<i>Fernaldella georgiana</i>,Georgia Geometer,EN,G2,2022-02-05T01:16:57.680605Z,Standard,G1G3,G2,Arthropoda,Lepidoptera,Insecta,Geometridae,Fernaldella,Animals - Insects - Butterflies and Moths - Other Moths
106854,ELEMENT_GLOBAL.2.106854,/Taxon/ELEMENT_GLOBAL.2.106854/Photedes_carterae,IILEYBQ030,Photedes carterae,<i>Photedes carterae</i>,Carter's Noctuid Moth,EN,G2,2022-02-05T00:54:17.883119Z,Standard,G2G3,G2,Arthropoda,Lepidoptera,Insecta,Noctuidae,Photedes,Animals - Insects - Butterflies and Moths - Other Moths
114801,ELEMENT_GLOBAL.2.114801,/Taxon/ELEMENT_GLOBAL.2.114801/Agarodes_georgia,IITRI1H060,Agarodes georgia,<i>Agarodes georgia</i>,a caddisfly,EN,G2,2022-02-05T01:30:16.290131Z,Standard,G2,G2,Arthropoda,Trichoptera,Insecta,Sericostomatidae,Agarodes,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
107789,ELEMENT_GLOBAL.2.107789,/Taxon/ELEMENT_GLOBAL.2.107789/Beraea_gorteba,IITRIC1010,Beraea gorteba,<i>Beraea gorteba</i>,a caddisfly,EN,G1,2022-02-05T00:59:16.038218Z,Standard,G1G2,G1,Arthropoda,Trichoptera,Insecta,Beraeidae,Beraea,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
114518,ELEMENT_GLOBAL.2.114518,/Taxon/ELEMENT_GLOBAL.2.114518/Hydroptila_licina,IITRI40780,Hydroptila licina,<i>Hydroptila licina</i>,a purse casemaker caddisfly,EN,G1,2022-02-05T01:29:01.727528Z,Standard,G1G2,G1,Arthropoda,Trichoptera,Insecta,Hydroptilidae,Hydroptila,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
111790,ELEMENT_GLOBAL.2.111790,/Taxon/ELEMENT_GLOBAL.2.111790/Hydroptila_micropotamis,IITRI40170,Hydroptila micropotamis,<i>Hydroptila micropotamis</i>,a purse casemaker caddisfly,EN,G1,2022-02-05T01:17:15.16347Z,Standard,G1G2,G1,Arthropoda,Trichoptera,Insecta,Hydroptilidae,Hydroptila,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
119340,ELEMENT_GLOBAL.2.119340,/Taxon/ELEMENT_GLOBAL.2.119340/Hydroptila_roberta,IITRI40890,Hydroptila roberta,<i>Hydroptila roberta</i>,a purse casemaker caddisfly,EN,G2,2022-02-05T01:52:32.978351Z,Standard,G1G3,G2,Arthropoda,Trichoptera,Insecta,Hydroptilidae,Hydroptila,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
116383,ELEMENT_GLOBAL.2.116383,/Taxon/ELEMENT_GLOBAL.2.116383/Lepidostoma_glenni,IITRI01250,Lepidostoma glenni,<i>Lepidostoma glenni</i>,a lepidostomatid caddisfly,EN,G1,2022-02-05T01:37:46.632786Z,Standard,G1G2,G1,Arthropoda,Trichoptera,Insecta,Lepidostomatidae,Lepidostoma,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
115053,ELEMENT_GLOBAL.2.115053,/Taxon/ELEMENT_GLOBAL.2.115053/Neotrichia_mentonensis,IITRI50190,Neotrichia mentonensis,<i>Neotrichia mentonensis</i>,a microcaddisfly,EN,G2,2022-02-05T01:31:23.430374Z,Standard,G1G3,G2,Arthropoda,Trichoptera,Insecta,Hydroptilidae,Neotrichia,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
109339,ELEMENT_GLOBAL.2.109339,/Taxon/ELEMENT_GLOBAL.2.109339/Nyctiophylax_barrorum,IITRIA1020,Nyctiophylax barrorum,<i>Nyctiophylax barrorum</i>,a polycentropodid caddisfly,EN,G1,2022-02-05T01:06:39.476232Z,Standard,G1G2,G1,Arthropoda,Trichoptera,Insecta,Polycentropodidae,Nyctiophylax,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
114845,ELEMENT_GLOBAL.2.114845,/Taxon/ELEMENT_GLOBAL.2.114845/Polycentropus_thaxtoni,IITRI05360,Polycentropus thaxtoni,<i>Polycentropus thaxtoni</i>,a polycentropodid caddisfly,EN,G2,2022-02-05T01:30:24.727528Z,Standard,G1G3,G2,Arthropoda,Trichoptera,Insecta,Polycentropodidae,Polycentropus,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
116762,ELEMENT_GLOBAL.2.116762,/Taxon/ELEMENT_GLOBAL.2.116762/Heterocloeon_berneri,IIEPH52030,Heterocloeon berneri,<i>Heterocloeon berneri</i>,Berner's Two-winged Mayfly,EN,G2,2022-02-05T01:39:32.289464Z,Standard,G2G3,G2,Arthropoda,Ephemeroptera,Insecta,Baetidae,Heterocloeon,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Mayflies"
109409,ELEMENT_GLOBAL.2.109409,/Taxon/ELEMENT_GLOBAL.2.109409/Paraleptophlebia_georgiana,IIEPH33220,Paraleptophlebia georgiana,<i>Paraleptophlebia georgiana</i>,a prongill mayfly,EN,G2,2022-02-05T01:07:00.882481Z,Standard,G1G3,G2,Arthropoda,Ephemeroptera,Insecta,Leptophlebiidae,Paraleptophlebia,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Mayflies"
831757,ELEMENT_GLOBAL.2.831757,/Taxon/ELEMENT_GLOBAL.2.831757/Allocapnia_muskogee,IIPLE01460,Allocapnia muskogee,<i>Allocapnia muskogee</i>,Muskogee Snowfly,EN,G1,2022-02-05T03:00:27.918728Z,Standard,G1G2,G1,Arthropoda,Plecoptera,Insecta,Capniidae,Allocapnia,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Stoneflies"
108100,ELEMENT_GLOBAL.2.108100,/Taxon/ELEMENT_GLOBAL.2.108100/Remenus_duffieldi,IIPLE2J020,Remenus duffieldi,<i>Remenus duffieldi</i>,Georgia Springfly,EN,G2,2022-02-05T01:00:50.695494Z,Standard,G2,G2,Arthropoda,Plecoptera,Insecta,Perlodidae,Remenus,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Stoneflies"
116082,ELEMENT_GLOBAL.2.116082,/Taxon/ELEMENT_GLOBAL.2.116082/Melanoplus_acrophilus,IIORT01250,Melanoplus acrophilus,<i>Melanoplus acrophilus</i>,a spur-throat grasshopper,EN,G2,2022-02-05T01:36:21.257362Z,Standard,G2G3,G2,Arthropoda,Orthoptera,Insecta,Acrididae,Melanoplus,Animals - Insects - Other - Grasshoppers
116840,ELEMENT_GLOBAL.2.116840,/Taxon/ELEMENT_GLOBAL.2.116840/Melanoplus_attenuatus,IIORT01260,Melanoplus attenuatus,<i>Melanoplus attenuatus</i>,Slender-bodied Spur-throat Grasshopper,EN,G2,2022-02-05T01:39:58.789544Z,Standard,G2G3,G2,Arthropoda,Orthoptera,Insecta,Acrididae,Melanoplus,Animals - Insects - Other - Grasshoppers
107417,ELEMENT_GLOBAL.2.107417,/Taxon/ELEMENT_GLOBAL.2.107417/Melanoplus_cherokee,IIORT01290,Melanoplus cherokee,<i>Melanoplus cherokee</i>,Cherokee Melanoplus,EN,G2,2022-02-05T00:57:18.31999Z,Standard,G1G3,G2,Arthropoda,Orthoptera,Insecta,Acrididae,Melanoplus,Animals - Insects - Other - Grasshoppers
120274,ELEMENT_GLOBAL.2.120274,/Taxon/ELEMENT_GLOBAL.2.120274/Melanoplus_divergens,IIORT01340,Melanoplus divergens,<i>Melanoplus divergens</i>,Divergent Melanoplus,EN,G2,2022-02-05T01:56:28.16493Z,Standard,G2G3,G2,Arthropoda,Orthoptera,Insecta,Acrididae,Melanoplus,Animals - Insects - Other - Grasshoppers
119886,ELEMENT_GLOBAL.2.119886,/Taxon/ELEMENT_GLOBAL.2.119886/Melanoplus_longicornis,IIORT01E80,Melanoplus longicornis,<i>Melanoplus longicornis</i>,a spur-throat grasshopper,EN,G1,2022-02-05T01:54:51.024579Z,Standard,G1G2,G1,Arthropoda,Orthoptera,Insecta,Acrididae,Melanoplus,Animals - Insects - Other - Grasshoppers
110328,ELEMENT_GLOBAL.2.110328,/Taxon/ELEMENT_GLOBAL.2.110328/Melanoplus_stegocercus,IIORT01P60,Melanoplus stegocercus,<i>Melanoplus stegocercus</i>,Stegocercus Short-wing Grasshopper,EN,G2,2022-02-05T01:11:16.241653Z,Standard,G1G3,G2,Arthropoda,Orthoptera,Insecta,Acrididae,Melanoplus,Animals - Insects - Other - Grasshoppers
110533,ELEMENT_GLOBAL.2.110533,/Taxon/ELEMENT_GLOBAL.2.110533/Pseudotremia_aeacus,ITUNI03170,Pseudotremia aeacus,<i>Pseudotremia aeacus</i>,a cave obligate millipede,EN,G1,2022-02-05T01:12:05.132948Z,Standard,G1G2,G1,Arthropoda,Chordeumatida,Diplopoda,Cleidogonidae,Pseudotremia,Animals - Other Invertebrates - Terrestrial/Freshwater - Millipedes and Centipedes
119412,ELEMENT_GLOBAL.2.119412,/Taxon/ELEMENT_GLOBAL.2.119412/Sphalloplana_georgiana,IPTUR04130,Sphalloplana georgiana,<i>Sphalloplana georgiana</i>,a cave obligate planarian,EN,G1,2022-02-05T01:52:48.556583Z,Standard,G1,G1,Platyhelminthes,Tricladida,Turbellaria,Kenkiidae,Sphalloplana,Animals - Other Invertebrates - Terrestrial/Freshwater - Flatworms
120836,ELEMENT_GLOBAL.2.120836,/Taxon/ELEMENT_GLOBAL.2.120836/Nesticus_georgia,ILARA36240,Nesticus georgia,<i>Nesticus georgia</i>,a cave cobweb spider,EN,G1,2022-02-05T01:58:52.822557Z,Standard,G1G2,G1,Arthropoda,Araneae,Arachnida,Nesticidae,Nesticus,Animals - Other Invertebrates - Terrestrial/Freshwater - Spiders and other Chelicerates
118030,ELEMENT_GLOBAL.2.118030,/Taxon/ELEMENT_GLOBAL.2.118030/Photuris_bethaniensis,IICOL5Y020,Photuris bethaniensis,<i>Photuris bethaniensis</i>,Bethany Beach Firefly,EN,G1,2022-02-05T01:46:05.69668Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Lampyridae,Photuris,Animals - Insects - Beetles - Other Beetles
109495,ELEMENT_GLOBAL.2.109495,/Taxon/ELEMENT_GLOBAL.2.109495/Hydropsyche_impula,IITRI25390,Hydropsyche impula,<i>Hydropsyche impula</i>,a net-spinning caddisfly,EN,G2,2022-02-05T01:07:26.288448Z,Standard,G2G3,G2,Arthropoda,Trichoptera,Insecta,Hydropsychidae,Hydropsyche,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
119736,ELEMENT_GLOBAL.2.119736,/Taxon/ELEMENT_GLOBAL.2.119736/Neophylax_delicatus,IITRIA3130,Neophylax delicatus,<i>Neophylax delicatus</i>,a uenoid caddisfly,EN,G1,2022-02-05T01:54:10.165393Z,Standard,G1G2,G1,Arthropoda,Trichoptera,Insecta,Uenoidae,Neophylax,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
102145,ELEMENT_GLOBAL.2.102145,/Taxon/ELEMENT_GLOBAL.2.102145/Marmota_olympus,AMAFB03050,Marmota olympus,<i>Marmota olympus</i>,Olympic Marmot,EN,G2,2022-02-05T00:33:32.567282Z,Standard,G2,G2,Craniata,Rodentia,Mammalia,Sciuridae,Marmota,Animals - Vertebrates - Mammals
814756,ELEMENT_GLOBAL.2.814756,/Taxon/ELEMENT_GLOBAL.2.814756/Juga_silicula,IMGASK4090,Juga silicula,<i>Juga silicula</i>,Glassy Juga,EN,G2,2022-02-05T02:52:49.869582Z,Standard,G2,G2,Mollusca,Neotaenioglossa,Gastropoda,Pleuroceridae,Juga,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
109705,ELEMENT_GLOBAL.2.109705,/Taxon/ELEMENT_GLOBAL.2.109705/Valvata_mergella,IMGASE5040,Valvata mergella,<i>Valvata mergella</i>,Ramshorn Valvata,EN,G1,2022-02-05T01:08:24.257156Z,Standard,G1G2,G2,Mollusca,Heterostropha,Gastropoda,Valvatidae,Valvata,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
119386,ELEMENT_GLOBAL.2.119386,/Taxon/ELEMENT_GLOBAL.2.119386/Oreohelix_junii,IMGASB5230,Oreohelix junii,<i>Oreohelix junii</i>,Grand Coulee Mountainsnail,EN,G2,2022-02-05T01:52:43.650202Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Oreohelicidae,Oreohelix,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
118302,ELEMENT_GLOBAL.2.118302,/Taxon/ELEMENT_GLOBAL.2.118302/Prophysaon_obscurum,IMGAS62080,Prophysaon obscurum,<i>Prophysaon obscurum</i>,Mottled Taildropper Slug,EN,G2,2022-02-05T01:47:24.68104Z,Standard,G1G3,G2,Mollusca,Stylommatophora,Gastropoda,Arionidae,Prophysaon,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
736888,ELEMENT_GLOBAL.2.736888,/Taxon/ELEMENT_GLOBAL.2.736888/Stygobromus_duplus,ICMAL05C70,Stygobromus duplus,<i>Stygobromus duplus</i>,a cave obligate amphipod,EN,G1,2022-02-05T02:06:01.165666Z,Standard,G1G2,G1,Arthropoda,Amphipoda,Malacostraca,Crangonyctidae,Stygobromus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Amphipods"
121094,ELEMENT_GLOBAL.2.121094,/Taxon/ELEMENT_GLOBAL.2.121094/Stygobromus_elliotti,ICMAL05910,Stygobromus elliotti,<i>Stygobromus elliotti</i>,a cave obligate amphipod,EN,G1,2022-02-05T01:59:56.059029Z,Standard,G1G2,G1,Arthropoda,Amphipoda,Malacostraca,Crangonyctidae,Stygobromus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Amphipods"
737123,ELEMENT_GLOBAL.2.737123,/Taxon/ELEMENT_GLOBAL.2.737123/Stygobromus_latus,ICMAL05D90,Stygobromus latus,<i>Stygobromus latus</i>,a cave obligate amphipod,EN,G2,2022-02-05T02:06:05.259425Z,Standard,G1G3,G2,Arthropoda,Amphipoda,Malacostraca,Crangonyctidae,Stygobromus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Amphipods"
736855,ELEMENT_GLOBAL.2.736855,/Taxon/ELEMENT_GLOBAL.2.736855/Stygobromus_rallus,ICMAL05B90,Stygobromus rallus,<i>Stygobromus rallus</i>,Narrow Amphipod,EN,G2,2022-02-05T02:05:57.837547Z,Standard,G1G3,G2,Arthropoda,Amphipoda,Malacostraca,Crangonyctidae,Stygobromus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Amphipods"
107646,ELEMENT_GLOBAL.2.107646,/Taxon/ELEMENT_GLOBAL.2.107646/Eanus_hatchi,IICOL4K010,Eanus hatchi,<i>Eanus hatchi</i>,Hatch's Click Beetle,EN,G1,2022-02-05T00:58:37.632257Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Elateridae,Eanus,Animals - Insects - Beetles - Other Beetles
112457,ELEMENT_GLOBAL.2.112457,/Taxon/ELEMENT_GLOBAL.2.112457/Apantesis_complicata,IILEY2R100,Apantesis complicata,<i>Apantesis complicata</i>,Island Tiger Moth,EN,G2,2022-02-05T01:20:18.850356Z,Standard,G2,G1,Arthropoda,Lepidoptera,Insecta,Erebidae,Apantesis,Animals - Insects - Butterflies and Moths - Tiger Moths
113530,ELEMENT_GLOBAL.2.113530,/Taxon/ELEMENT_GLOBAL.2.113530/Lophocampa_roseata,IILEY2V080,Lophocampa roseata,<i>Lophocampa roseata</i>,Rosy Tiger Moth,EN,G2,2022-02-05T01:25:11.210899Z,Standard,G2G3,G1,Arthropoda,Lepidoptera,Insecta,Erebidae,Lophocampa,Animals - Insects - Butterflies and Moths - Tiger Moths
728783,ELEMENT_GLOBAL.2.728783,/Taxon/ELEMENT_GLOBAL.2.728783/Copablepharon_fuscum,IILEYKP140,Copablepharon fuscum,<i>Copablepharon fuscum</i>,Sand-verbena Moth,EN,G1,2022-02-05T02:04:43.321901Z,Standard,G1G2,G1,Arthropoda,Lepidoptera,Insecta,Noctuidae,Copablepharon,Animals - Insects - Butterflies and Moths - Other Moths
110844,ELEMENT_GLOBAL.2.110844,/Taxon/ELEMENT_GLOBAL.2.110844/Agapetus_cornutus,IITRI33210,Agapetus cornutus,<i>Agapetus cornutus</i>,a saddlecase caddisfly,EN,G2,2022-02-05T01:13:23.288955Z,Standard,G1G3,G2,Arthropoda,Trichoptera,Insecta,Glossosomatidae,Agapetus,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
107116,ELEMENT_GLOBAL.2.107116,/Taxon/ELEMENT_GLOBAL.2.107116/Dolophilodes_columbia,IITRI04050,Dolophilodes columbia,<i>Dolophilodes columbia</i>,a caddisfly,EN,G2,2022-02-05T00:55:52.304807Z,Standard,G1G3,G2,Arthropoda,Trichoptera,Insecta,Philopotamidae,Dolophilodes,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
107481,ELEMENT_GLOBAL.2.107481,/Taxon/ELEMENT_GLOBAL.2.107481/Rhyacophila_latitergum,IITRI19670,Rhyacophila latitergum,<i>Rhyacophila latitergum</i>,a rhyacophilid caddisfly,EN,G2,2022-02-05T00:57:37.241753Z,Standard,G1G3,G2,Arthropoda,Trichoptera,Insecta,Rhyacophilidae,Rhyacophila,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
757785,ELEMENT_GLOBAL.2.757785,/Taxon/ELEMENT_GLOBAL.2.757785/Rhyacophila_pacifica,IITRI66510,Rhyacophila pacifica,<i>Rhyacophila pacifica</i>,a rhyacophilid caddisfly,EN,G1,2022-02-05T02:44:12.447251Z,Standard,G1Q,G1,Arthropoda,Trichoptera,Insecta,Rhyacophilidae,Rhyacophila,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
113166,ELEMENT_GLOBAL.2.113166,/Taxon/ELEMENT_GLOBAL.2.113166/Wormaldia_lacerna,IITRI78100,Wormaldia lacerna,<i>Wormaldia lacerna</i>,a caddisfly,EN,G1,2022-02-05T01:23:25.55439Z,Standard,G1,G1,Arthropoda,Trichoptera,Insecta,Philopotamidae,Wormaldia,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Caddisflies"
809877,ELEMENT_GLOBAL.2.809877,/Taxon/ELEMENT_GLOBAL.2.809877/Bolshecapnia_sasquatchi,IIPLE02050,Bolshecapnia sasquatchi,<i>Bolshecapnia sasquatchi</i>,Sasquatch Snowfly,EN,G2,2022-02-05T02:52:44.697708Z,Standard,G2,G2,Arthropoda,Plecoptera,Insecta,Capniidae,Bolshecapnia,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Stoneflies"
119376,ELEMENT_GLOBAL.2.119376,/Taxon/ELEMENT_GLOBAL.2.119376/Malenka_wenatchee,IIPLE0J110,Malenka wenatchee,<i>Malenka wenatchee</i>,Wenatchee Forestfly,EN,G2,2022-02-05T01:52:41.197148Z,Standard,G2,G2,Arthropoda,Plecoptera,Insecta,Nemouridae,Malenka,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Stoneflies"
788220,ELEMENT_GLOBAL.2.788220,/Taxon/ELEMENT_GLOBAL.2.788220/Pictetiella_lechleitneri,IIPLE2H020,Pictetiella lechleitneri,<i>Pictetiella lechleitneri</i>,Talol Springfly,EN,G2,2022-02-05T02:45:35.228168Z,Standard,G1G3,G2,Arthropoda,Plecoptera,Insecta,Perlodidae,Pictetiella,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Stoneflies"
806823,ELEMENT_GLOBAL.2.806823,/Taxon/ELEMENT_GLOBAL.2.806823/Soliperla_cowlitz,IIPLE1G080,Soliperla cowlitz,<i>Soliperla cowlitz</i>,Skamania Roachfly,EN,G1,2022-02-05T02:49:40.103342Z,Standard,G1G2,G1,Arthropoda,Plecoptera,Insecta,Peltoperlidae,Soliperla,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Stoneflies"
109119,ELEMENT_GLOBAL.2.109119,/Taxon/ELEMENT_GLOBAL.2.109119/Soliperla_fenderi,IIPLE1G020,Soliperla fenderi,<i>Soliperla fenderi</i>,Rainier Roachfly,EN,G2,2022-02-05T01:05:40.257241Z,Standard,G2,G2,Arthropoda,Plecoptera,Insecta,Peltoperlidae,Soliperla,"Animals - Insects - Caddisflies, Mayflies, and Stoneflies - Stoneflies"
107756,ELEMENT_GLOBAL.2.107756,/Taxon/ELEMENT_GLOBAL.2.107756/Buckellacris_hispida,IIORTC1020,Buckellacris hispida,<i>Buckellacris hispida</i>,Bristly Grasshopper,EN,G2,2022-02-05T00:59:07.256976Z,Standard,G2G3,G2,Arthropoda,Orthoptera,Insecta,Acrididae,Buckellacris,Animals - Insects - Other - Grasshoppers
108159,ELEMENT_GLOBAL.2.108159,/Taxon/ELEMENT_GLOBAL.2.108159/Melanoplus_molothrus,IIORT01V70,Melanoplus molothrus,<i>Melanoplus molothrus</i>,a spur-throat grasshopper,EN,G1,2022-02-05T01:01:06.132977Z,Standard,G1G2,G1,Arthropoda,Orthoptera,Insecta,Acrididae,Melanoplus,Animals - Insects - Other - Grasshoppers
110650,ELEMENT_GLOBAL.2.110650,/Taxon/ELEMENT_GLOBAL.2.110650/Nisquallia_olympica,IIORTF1010,Nisquallia olympica,<i>Nisquallia olympica</i>,Olympic Grasshopper,EN,G1,2022-02-05T01:12:34.101629Z,Standard,G1G2,G1,Arthropoda,Orthoptera,Insecta,Acrididae,Nisquallia,Animals - Insects - Other - Grasshoppers
108923,ELEMENT_GLOBAL.2.108923,/Taxon/ELEMENT_GLOBAL.2.108923/Elliotta_howarthi,ILACA11010,Elliotta howarthi,<i>Elliotta howarthi</i>,a cave obligate mite,EN,G1,2022-02-05T01:04:49.475733Z,Standard,G1G2,G1,Arthropoda,Trombidiformes,Arachnida,Rhagidiidae,Elliotta,Animals - Other Invertebrates - Terrestrial/Freshwater - Spiders and other Chelicerates
817095,ELEMENT_GLOBAL.2.817095,/Taxon/ELEMENT_GLOBAL.2.817095/Gnaphosa_snohomish,ILARA52070,Gnaphosa snohomish,<i>Gnaphosa snohomish</i>,Georgia Basin Bog Spider,EN,G2,2022-02-05T02:53:16.807436Z,Standard,G2,G2,Arthropoda,Araneae,Arachnida,Gnaphosidae,Gnaphosa,Animals - Other Invertebrates - Terrestrial/Freshwater - Spiders and other Chelicerates
121147,ELEMENT_GLOBAL.2.121147,/Taxon/ELEMENT_GLOBAL.2.121147/Speleonychia_sengeri,ILARAB3010,Speleonychia sengeri,<i>Speleonychia sengeri</i>,a cave obligate harvestman,EN,G1,2022-02-05T02:00:13.353598Z,Standard,G1G2,G1,Arthropoda,Opiliones,Arachnida,Travuniidae,Speleonychia,Animals - Other Invertebrates - Terrestrial/Freshwater - Spiders and other Chelicerates
103518,ELEMENT_GLOBAL.2.103518,/Taxon/ELEMENT_GLOBAL.2.103518/Plethodon_kiamichi,AAAAD12330,Plethodon kiamichi,<i>Plethodon kiamichi</i>,Kiamichi Slimy Salamander,EN,G2,2022-02-05T00:39:46.503032Z,Standard,G2,G2,Craniata,Caudata,Amphibia,Plethodontidae,Plethodon,Animals - Vertebrates - Amphibians
104184,ELEMENT_GLOBAL.2.104184,/Taxon/ELEMENT_GLOBAL.2.104184/Plethodon_ouachitae,AAAAD12130,Plethodon ouachitae,<i>Plethodon ouachitae</i>,Rich Mountain Salamander,EN,G3,2022-02-05T00:42:43.06888Z,Standard,G3,G2,Craniata,Caudata,Amphibia,Plethodontidae,Plethodon,Animals - Vertebrates - Amphibians
102921,ELEMENT_GLOBAL.2.102921,/Taxon/ELEMENT_GLOBAL.2.102921/Plethodon_sequoyah,AAAAD12340,Plethodon sequoyah,<i>Plethodon sequoyah</i>,Sequoyah Slimy Salamander,EN,G1,2022-02-05T00:37:09.392454Z,Standard,G1,G2,Craniata,Caudata,Amphibia,Plethodontidae,Plethodon,Animals - Vertebrates - Amphibians
106091,ELEMENT_GLOBAL.2.106091,/Taxon/ELEMENT_GLOBAL.2.106091/Percina_pantherina,AFCQC04210,Percina pantherina,<i>Percina pantherina</i>,Leopard Darter,EN,G2,2022-02-05T00:50:32.945311Z,Standard,G2,G2,Craniata,Perciformes,Actinopterygii,Percidae,Percina,"Animals - Vertebrates - Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys"
